Judul,Berita,Topik
"Resep Persik Patahkan Rekor Tak Terkalahkan Persib, Awalnya Bercanda","BANDUNG, KOMPAS.com - Persik Kediri mampu mempermalukan Persib Bandung di hadapan suporternya sendiri di Stadion Gelora Bandung Lautan Api (GBLA). 
Hasil Persib Bandung vs Persik Kediri berkesudahan dengan skor 0-2 untuk kemenangan tim tamu pada Minggu (10/12/2023).
Gol diciptakan Renan Silva menit ke-49 lewat titik putih. Anderson Carneiro lalu menggandakannya pada menit ke-60 dari tendangan bebas langsung.
Kekalahan ini buat rekor tak terkalahkan Persib di 14 laga terhenti.
Selain itu, Persik adalah tim pertama yang bisa mengalahkan Maung Bandung di kandangnya sendiri pada musim ini. 
Marcelo Rospide awalnya hanya bercanda bisa mematahkan rekor Persib. Pasalnya ia tahu bagaimana perkembangan tim asuhan Bojan Hodak itu di Liga 1. 
Ia sendiri penasaran sampai di mana Persib bisa mempertahankannya dan mempertanyakan apakah timnya Persik Kediri bisa jadi tim yang bisa meruntuhkan rekor tersebut. 
“Kita tahu soal tren positif Persib, dan saya bercanda dengan seberapa lama mereka bertahan tak terkalahkan dan bisa saja kami yang memutuskan tren itu, ternyata itu terjadi,” kata Rospide. 
Selain kerja keras, menurut dia, timnya dinaungi keberuntungan malam itu di Gelora Bandung Lautan Api (GBLA).
Persik mendapatkan hadiah penalti dari wasit asal Jepang yang memimpin Futoshi Nakamura. 
“Kami sedikit beruntung bisa menang di laga ini. Bagi kami ini adalah laga penting dan kami mengikuti rencana tim, dan menunjukkan respek kami terhadap lawan,” paparnya. 
KOMPAS.com/ADIL NURSALAM Duel lini tengah antara Beckham Putra (biru) dan Ze Vakente (putih) dalam pertandingan pekan ke-21 Liga 1 2023-2024 antara Persib Bandung vs Persik Kediri di Stadion Gelora Bandung Lautan Api (GBLA), Minggu (10/12/2023). 
Persik adalah tim pertama yang mampu mengalahkan Persib di kandang musim ini. Ia memberikan apresiasi kepada para pemain yang dapat menjalankan instruksinya dengan baik. 
Ze Valente dan kolega dapat menunjukkan determinasinya di lapangan, memperlihatkan buah dari kerja keras mereka di dalam latihan. 
“Saya merasa bangga dengan pemain karena ketika kami memikirkan strategi, saya sangat bergantung dengan mereka, mereka memperlihatkan 100 persen hasil latihan mereka di lapangan,” tuturnya. 
Pelatih asal Brasil ini sudah mengucapkannya beberapa kali, bahwa setiap laga adalah final, mindset tersebut yang buat Persik Kediri kini tiba-tiba berada di peringkat keenam berselisih enam poin dari Persib di posisi tiga. 
Persik akan semakin memeriahkan peta persaingan menuju empat besar, zona Championship Series.
“Seperti yang saya katakan, ini seperti laga final, kami butuh punya mindset untuk bermain seperti layaknya laga final, karena kami punya target besar yang harus kami penuhi dan kami tahu sangat sulit,” terang Rospide. 
“Kami punya alasan untuk bisa menikmati kemenangan ini karena mengalahkan tim sebesar Persib, kami tentu menghormati lawan dan lawan juga menghormati kami,” jelasnya. 














",SPORT
Saat Gibran Beri Buku ke Santri Usai Shalat Isya di Ponpes Said Aqil Siradj,"JAKARTA, KOMPAS.com - Calon wakil presiden nomor urut 2, Gibran Rakabuming Raka, membagikan buku kepada sejumlah santri di Pondok Pesantren (Ponpes) Luhur Al-Tsaqafah, Jagakarsa, Jakarta, Minggu (10/12/2023) malam.
Hal ini dilakukan Gibran usai melaksanakan shalat isya berjemaah bersama pengasuh Ponpes Luhur Al-Tsaqafah Said Aqil Siradj.
Usai melaksanakan shalat dan berzikir, Said Aqil Siradj tampak berdiri dan memperkenalkan Gibran ke ratusan santri yang turut melaksanakan shalat berjemaah.
""Malam hari ini, kita kedatangan tamu yaitu Mas Gibran, putra Presiden Joko Widodo yang insya Allah akan jadi sebagai calon Wakil Presiden berdampingan dengan Prabowo Subianto,"" kata Said Aqil Siradj.
Dalam kesempatan ini, eks Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) itu pun mengajak para santri mendoakan langkah Gibran yang sedang bertarung pada Pemilihan Presiden (Pilpres) 2024.
Said Aqil berharap, jika menang, putra sulung Presiden Joko Widodo itu dapat membawa manfaat besar bagi bangsa dan negara.
""Mari kita doakan semoga Mas Gibran mendapatkan taufik, kekuatan lahir batin, diberikan kemenangan,"" ucap pengasuh Ponpes Al-Tsaqafah itu.
Usai mendoakan, Said Aqil menyampaikan bahwa Gibran akan membagi-bagikan buku kepada para santri.
""Sekarang beliau akan kasih kenang-kenangan buku tulis kepada para santri,"" imbuhnya.
Gibran pun tampak duduk membagikan buku tulis kepada santri.
Pantauan Kompas.com, Gibran Rakabuming Raka datang ditemani Wakil Gubernur Jawa Timur Emil Dardak sekitar pukul 19.10 WIB.
Wali Kota Solo ini mengenakan kemeja biru dan peci hitam. Kedatangan Gibran langsung disambut ratusan santri yang berjejer di area Ponpes dengan bacaan selawat diiringi musik marawis.
Putra Presiden Joko Widodo ini disambut langsung oleh Said Aqil dan sejumlah pengurus Ponpes. Ia juga tampak diberikan kain sorban yang dikalungkan di leher oleh eks Ketua Umum PBNU itu.














",NEWS
"Jadwal Liga Champions, Man United Vs Bayern Muenchen","KOMPAS.com - Jadwal Liga Champions 2023-2024 memasuki matchday terakhir fase grup. Duel antara Manchester United dan Bayern Muenchen menjadi salah satu tajuk utama.  
Laga Man United vs Bayern Muenchen bakal berlangsung di Stadion Old Trafford, Rabu (13/12/2023) pukul 03.00 WIB. 
Ini menjadi kesempatan terakhir Man United untuk lolos ke babak knockout atau 16 besar Liga Champions 2023-2024. 
Man United saat ini menjadi juru kunci Grup A dengan empat poin di bawah Bayern Muenchen (13), Copenhagen (5), dan Galatasaray (5). 
Man United wajib mengalahkan Bayern Muenchen sambil berharap laga Copenhagen vs Galatasaray berakhir imbang. 
Jika skenario itu terjadi, Man United bisa merebut posisi kedua dan menemani Bayern Muenchen ke fase gugur Liga Champions 2023-2024. 
Menjelang matchday terakhir Liga Champions, Man United dan Bayern Muenchen sama-sama mengalami kekalahan pada laga sebelumnya. 
Man United takluk 0-3 dari Bournemouth di Premier League. Itu merupakan kekalahan pertama Man United dari Bournemouth di Stadion Old Trafford. 
Hasil tersebut juga menjadi kekalahan ke-18 Man United di semua kompetisi pada 2023. Itu merupakan kekalahan terbanyak Man United dalam satu tahun kalender sejak 1989. 
Sementara itu, Bayern Muenchen babak belur saat bertamu ke markas Eintrach Frankfurt pada lanjutan Bundesliga dengan skor 1-5. 
Namun, Bayern Muenchen punya rekor mentereng dengan lima kemenangan dari 12 pertandingan melawan Man United. 
Adapun tujuh laga lainnya berakhir dengan lima hasil imbang dan dua kemenangan untuk Setan Merah, julukan Man United. 
Rabu (13/12/2023)
Kamis (14/12/2023)














",SPORT
"Jika Pengendara di Bawah Umur Alami Kecelakaan, Bagaimana Proses Hukumya?","JAKARTA, KOMPAS.com - Situasi pengendara di bawah umur yang melenggang bebas di jalan masih menjadi polemik, bahkan sangat sering dijumpai di kawasan lalu lintas padat.
Padahal jika meninjau dari segi kompetensi, anak di bawah umur dan belum memiliki Surat Izin Mengemudi (SIM), dianggap belum layak berkendara, karena kurangnya pemahaman teknik dan emosional.
Status anak di bawah umur juga tidak bisa disamakan dengan pengendara yang sudah memiliki SIM, sebab tingkatan keduanya berbeda di mata hukum.
SHUTTERSTOCK Ilustrasi.
Karena adanya perbedaan itu, bagaimana langkah penanganan dan proses hukum, apabila dijumpai situasi kecelakaan yang melibatkan atau disebabkan oleh anak di bawah umur?
Kaur Administrasi Penindakan Pelanggaran Ditgakkum Korlantas Polri, Kompol Mukmin Timoro menjelaskan, regulasi keselamatan dan perilaku berlalu lintas sudah diatur di dalam Undang-undang nomor 22 tahun 2009 (UU LLAJ).
Dasar hukum ini mencangkup semua poin, baik dari etika dan tata cara berkendara, rujukan dengan UU pendukung, serta sanksi denda bagi siapa saja yang melanggar.
KOMPAS.com/daafa Perilaku boncengan 4 orang saat mengendarai motor listrik sangat tidak dianjurkan, karena melanggar aturan dan bisa merusak komponen mesin
Namun satu poin yang harus digarisbawahi, dasar hukum itu hanya berlaku bagi pihak yang dinilai matang alias berusia cukup. Artinya, baru bisa diterapkan kepada pemilik SIM saja, karena sudah dianggap matang dari segi kompetensi berkendara.
“Kalau masih anak kecil, jatuhnya remaja SMP-SMA semisal, enggak bisa dijerat dengan UU LLAJ, karena secara hukum saja, mereka enggak termasuk (di dalam UU),” ujar Mukmin kepada Kompas.com, Jumat (8/12/2023).
Mukmin mengatakan, jika terjadi kecelakaan lalu lintas yang ternyata melibatkan atau disebabkan oleh anak di bawah umur, penanganan hukum akan dilakukan secara khusus menggunakan sistem Peradilan Pidana Anak (PPA).
Kompas.com/Daafa Alhaqqy Pelajar SMP di bawah umur mengendarai motor sembari merokok dan tidak menggunakan helm 
Dasar hukum yang digunakan juga bersifat khusus, yakni UU nomor 11 tahun 2012 tentang Sistem Peradilan Pidana Anak (UU PPA). Keterlibatan pengamat, pengawas, dan hakim khusus anak, serta pengadilan tertutup juga menjadi pembeda lainnya.
“Kalau kata UU PPA, namanya ‘Anak’ itu semuanya yang berusia di bawah 21 tahun. Khusus untuk lantas, berarti yang masih belum punya SIM,” ujar Mukmin.
Pihak kepolisian juga tetap mengambil andil dalam situasi semacam ini, dengan cara menghadirkan pembimbing kemasyarakatan untuk melakukan pendampingan.














",OTOMOTIF
"Survei Litbang ""Kompas"": Jawa Tengah Satu-satunya Benteng Ganjar-Mahfud yang Belum Goyah","JAKARTA, KOMPAS.com - Hasil survei terbaru Litbang Kompas menempatkan pasangan calon presiden (capres) dan calon wakil presiden (cawapres) nomor urut 3, Ganjar Pranowo-Mahfud MD, di urutan ketiga. Elektabilitas pasangan calon (paslon) ini turun menjadi 15,3 persen.
Ganjar-Mahfud tak lebih unggul dari capres-cawapres nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka, yang angka elektoralnya melonjak menjadi 39,3 persen.
Elektoral Ganjar-Mahfud juga di bawah pasangan capres-cawapres nomor urut 1, Anies Baswedan-Muhaimin Iskandar, yang mencapai 16,7 persen.
Menurut survei, penetrasi politik Prabowo-Gibran lebih banyak dirasakan dampaknya oleh pasangan Ganjar-Mahfud.
Dibandingkan dengan survei periode sebelumnya, nyaris separuh pendukung Ganjar menyusut. Beralihnya dukungan ini tak lepas dari faktor Presiden Joko Widodo yang kini termanifestasikan dalam putranya, Gibran, yang menjadi cawapres Prabowo.
Penurunan suara Ganjar-Mahfud lebih dari 10 persen terjadi di berbagai kawasan di luar Pulau Jawa, seperti Pulau Sumatera, Bali-Nusa Tenggara, Kalimantan, Sulawesi, dan Maluku-Papua.
Jika ditelusuri berdasarkan wilayah provinsi, di Sumatera Utara, Lampung, Nusa Tenggara Timur, dan Papua, dukungan mulai beralih ke Prabowo-Gibran.
Di sejumlah provinsi di luar Pulau Jawa, penurunan tidak sampai menggerus sebagian besar suara dukungan ke Ganjar-Mahfud. Pemilih pasangan nomor urut 3 itu masih terbilang besar di Sulawesi Utara, Bali, Maluku, dan Kalimantan Barat.
Sementara, di Pulau Jawa, yang notabene lumbung suara PDI Perjuangan, capaian Ganjar-Mahfud belum tampak menawan. Penurunan dukungan justru terjadi di setiap provinsi, terutama di Jawa Barat, Banten, dan Jawa Timur, yang ditengarai akibat semakin agresifnya penguasaan Prabowo-Gibran di wilayah tersebut.
Namun, di tengah penurunan ini, provinsi Jawa Tengah yang selama ini menjadi basis pendukung Ganjar-Mahfud tetap mereka kuasai.
Dengan 31,6 persen dukungan, Jawa Tengah menjadi satu-satunya benteng yang belum tergoyahkan. Angka ini melampaui perolehan dukungan Prabowo-Gibran maupun Anies-Muhaimin.
Berikut perubahan penguasaan wilayah capres-cawapres menurut survei terbaru Litbang Kompas:
Anies Baswedan-Muhaimin Iskandar:
Survei Agustus 2023
Survei Desember 2023














",NEWS
Yamaha Belum Berani Jual Motor Listrik E01,"BOGOR, KOMPAS.com – PT Yamaha Indonesia Motor Manufacturing (YIMM) telah mengenalkan motor listrik E01 ke pasar sejak akhir 2022. Meski begitu, motor listrik ini belum juga resmi dijual.
Seperti diketahui, Yamaha E01 mulai menjalani uji coba lewat program bertajuk Proof of Concept semenjak dikenalkan pada November tahun lalu.
Pengujian dilakukan dengan mengumpulkan data dan menerima saran dari sejumlah konsumen di negara-negara Asia, seperti Jepang, Taiwan, Malaysia, Thailand, termasuk Indonesia.
Dok. YIMM Ilustrasi motor listrik Yamaha E01
“E01 adalah model yang bagus, kami sedang melakukan uji pemasaran. Sayangnya tidak ada rencana untuk dijual,” ujar Hiroshi Takeyama, Direktur Pemasaran PT YIMM di Sentul, Bogor (9/12/2023).
Takeyama menambahkan, E01 sengaja diluncurkan untuk riset dan pengembangan. Sementara buat motor listrik yang akan diproduksi massal, kabarnya belum tentu mengacu pada model tersebut.
“Informasi dari uji berkendara pelanggan, sudah terkumpul lebih dari 3.000 orang. Hampir satu tahun kami lakukan di empat kota, Jakarta, Bandung, Bali, dan Medan. Respon konsumen sangat bagus, performa mesin, impresi berkendara, sangat positif,” kata dia.

Sebagai informasi, Yamaha E01 memiliki profil tenaga 8,1 kW atau setara 10,8 Tk pada 5.500 rpm dan torsi 30,2 Nm pada 1,950 rpm.
Data di atas kertas, torsi E01 bahkan lebih besar dari Yamaha XMAX yang menghasilkan torsi 24,3 Nm. Namun soal tenaga, skutik 250 cc lebih unggul dengan 16,8 kW atau setara 22,5 Tk.
Walaupun memiliki torsi yang beringas, Yamaha menyematkan fitur kontrol traksi, agar tetap aman.
Dok. YIMM Ilustrasi motor listrik Yamaha E01
Sementara itu, kecepatan maksimal yang sanggup diakomodasi motor ini adalah 100 kpj. Sedangkan jarak tempuhnya bisa mencapai 100 km, sebelum melakukan pengisian baterai kembali.
Kemudian, motor ini juga punya tiga mode berkendara yang bisa dipilih pengendara, antara lain mode Power, Standar, dan Eco. Masing-masing mode berkendara ini menghasilkan tenaga yang berbeda.














",OTOMOTIF
"H-1 Debat Perdana, Ganjar Luncurkan Toko ""Merchandise"" Kampanye dan Dialog Bareng Pengusaha ","Berdasarkan agenda yang dirilis oleh Tim Pemenangan Nasional (TPN) Ganjar-Mahfud, Ganjar akan menghadiri peluncuran toko merchandise kampanye Ganjar-Mahfud di Mal FX Sudirman, Jakarta.
Lalu, pada Senin siang, Ganjar akan menghadiri agenda dialog yang diadakan oleh Asosiasi Pengusaha Indonesia (Apindo) di Menara Bank Mega, Jakarta.
Selain Ganjar, dua calon presiden lain yakni Anies Baswedan dan Prabowo Subianto juga dijadwalkan hadir dalam acara tersebut, meski tidak datang bersamaan.
Sementara itu, calon wakil presiden nomor urut 3 Mahfud MD tidak memiliki agenda kampanye pada hari ini.
Menteri koordinator bidang politik, hukum, dan keamanan itu akan mengikuti sidang kabinet paripurna bersama Presiden Joko Widodo di Istana Negara, Jakarta, Senin siang.














",NEWS
"Hari Ini, PN Jaksel Gelar Sidang Perdana Gugatan Praperadilan Firli Bahuri","JAKARTA, KOMPAS.com - Sidang gugatan praperadilan yang diajukan Ketua Komisi Pemberantasan Korupsi (KPK) nonaktif Firli Bahuri atas penetapan tersangka kasus pemerasan terhadap eks Menteri Pertanian Syahrul Yasin Limpo (SYL), digelar perdana di Pengadilan Negeri Jakarta Selatan (PN Jaksel), Senin (11/12/2023).
""Penjadwalan pukul 11.00 WIB,"" kata Humas PN Jaksel Djuyamto saat dikonfirmasi.
Berdasarkan penelusuran Kompas.com melalui Sistem Informasi Penelusuran Perkara (SIPP) PN Jaksel, gugatan praperadilan Firli Bahuri terdaftar dengan nomor perkara 129/Pid.Pra/2023/PN JKT.SEL. Sidang akan digelar di ruang sidang 01.
Namun, Djuyamto belum mengonfirmasi apakah Firli hadir langsung atau diwakilkan.
""Kami belum tahu yang bersangkutan (Firli) hadir atau tidak,"" tutur dia.
Untuk diketahui, Firli mengajukan gugatan praperadilan pada 24 November 2023, atas penetapan tersangka kasus pemerasan SYL.
Dia menggugat Kapolri Jenderal Listyo Sigit dan Kapolda Metro Jaya Irjen Karyoto.
Sebagai informasi, polisi sudah memeriksa Firli sebagai tersangka sebanyak dua kali pada 1 Desember 2023 dan 6 Desember 2023.
Dalam kasus ini, Firli diduga melakukan pemerasan pada perkara korupsi di Kementerian Pertanian (Kementan) di 2021.
Polisi kini sudah mendapati sejumlah barang bukti salah satunya pencatatan valuta asing senilai Rp 7,4 miliar. Selain itu, terdapat 91 saksi yang diperiksa dalam kasus ini.














",NEWS
Ganjil Genap Jakarta Kembali Berlaku di 25 Ruas Jalan Ini,"JAKARTA, KOMPAS.COM - Pemerintah Provinsi DKI Jakarta kembali mewajibkan aturan ganjil genap (Gage) di area lalu lintas padat, untuk membatasi volume kendaraan yang melintas dan mencegah terjadinya kemacetan.
Aturan gage akan berlaku selama 5 hari kerja, mulai pagi ini, Senin (11/12/2023) sampai Jumat (15/12/2023). Waktu pelaksanaannya dibagi dua, yakni pukul 06.00-10.00 WIB dan pukul 16.00-21.00 WIB.
Menyikapi aturan ini, pengguna kendaraan diwajibkan menyesuaikan tanggal melintas dengan pelat nomor, untuk menghindari denda tilang sebesar Rp 500.000.
Jakarta.go.id Peta Ganjil Genap Jakarta pekan ini
Untuk diketahui, ada sebanyak 25 jalan utama di Kota Jakarta yang terkena aturan gage dalam pekan ini, berikut daftarnya :
1. Jalan Pintu Besar Selatan
2. Jalan Gajah Mada
3. Jalan Hayam Wuruk
4. Jalan Majapahit
5. Jalan Medan Merdeka Barat
6. Jalan MH Thamrin
7. Jalan Jenderal Sudirman
8. Jalan Sisingamangaraja
9. Jalan Panglima Polim
10. Jalan Fatmawati dari Simpang Jalan Ketimun sampai Jalan TB Simatupang
11. Jalan Suryopranoto














",OTOMOTIF
Penganiaya Balita di Kramatjati Rekam Aksinya Pakai Ponsel,"JAKARTA, KOMPAS.com - Penganiaya balita berinisial H (3), RA (29), merekam aksinya saat menganiaya korban di kontrakannya di Batu Ampar, Kramatjati, Jakarta Timur.
RA menganiaya keponakan pacarnya itu sejak mereka bertiga mengontrak di Batu Ampar pada awal November 2023.
""Banyak videonya. Dia merekam (aksi penganiayaan) di HP-nya,"" ungkap Kasat Reskrim Polres Metro Jakarta Timur Kompol Gunarto ketika dihubungi, Minggu (10/12/2023).
Salah satu bukti penganiayaan terhadap H adalah sebuah video yang viral di media sosial pada Sabtu (9/12/2023).
Dalam video yang diduga direkam tante korban menggunakan ponsel RA, pelaku tampak sedang berdiri sambil memegang kaki korban.
Tubuh mungil korban yang hanya menggunakan pampers dalam posisi kepala di bawah.
Masih dalam video yang sama, selang beberapa saat kemudian, RA jongkok di sebelah kiri H yang berbaring di lantai.
Tidak diketahui apa yang dilakukan RA karena ia memunggungi kamera. Namun, H terdengar menangis histeris.
Dihubungi terpisah, Kanit PPA Polres Metro Jakarta Timur Iptu Sri Yatmini mengatakan, video itu menjadi bukti yang membuat RA tidak bisa mengelak perbuatannya.
Sebab, RA tidak mengakui penyebab sebenarnya sekujur tubuh H dipenuhi luka dan tidak sadarkan diri saat ia membawanya ke RS Polri Kramatjati, Jumat (8/12/2023) siang.
""Tapi kami curiga karena ada lebam-lebam yang luar biasa. Akhirnya kami kejar (terus dimintai keterangan), buka HP-nya, ada itu (rekaman penganiayaan),"" terang Sri, Minggu.
Pelaku sempat berbohong kepada tenaga medis di RS Polri Kramatjati. RA mengatakan, H terluka karena jatuh dari tangga.
Namun, petugas tak langsung memercayai pernyataan RA. Sebaliknya, petugas medis melihat luka H tidak wajar.
Rasa curiga membuat mereka menghubungi Unit PPA Polres Metro Jakarta Timur. Mereka turut hadir untuk memeriksa kondisi H yang sudah dalam keadaan kritis, dan mencurigai keterangan RA.
Ketika video ditemukan, RA tidak bisa mengelak. Pada akhirnya, RA mengakui perbuatannya. Ia tidak pernah berhenti menganiaya H sejak awal November 2023.














",NEWS
"Hasil Persib Bandung Vs Persik, Maung Memang Tak Layak Menang","BANDUNG, KOMPAS.com - Rekor tak terkalahkan Persib Bandung runtuh di tangan Persik Kediri dalam pertandingan pekan ke-21 Liga 1 2023-2024. 
Hasil Persib Bandung vs Persik Kediri berkesudahan dengan skor 0-2 di Stadion Gelora Bandung Lautan Api (GBLA), Minggu (10/12/2023). 
Persib kesulitan membongkar tangguhnya pertahanan Persik Kediri, skor 0-0 di babak pertama. 
Petaka datang di babak kedua, saat debutan penjaga gawang Persib Kevin Ray Mendoza dianggap melanggar Renan Silva menit 48 di kotak penalti. Wasit asal Jepang Futoshi Nakamura menunjuk titik putih. 
Renan sendiri yang mengeksekusi tendangan penalti, berhasil mengoyak gawang Mendoza membawa unggul Persik 1-0. 
Persib semakin terpuruk ketika tendangan bebas Anderson Carneiro membobol gawang Mendoza kedua kalinya sekaligus membungkam publik tuan rumah, Persib tertinggal 0-2, sekaligus menjadi skor akhir pertandingan. 
Pelatih Persib Bojan Hodak mengakui timnya bermain buruk malam itu. Rekor tak terkalahkan 14 laga harus patah di tangan Persik. Pelatih asal Kroasia itu menilai timnya tidak layak menang, juga tak layak untuk kalah. 
“Setelah 14 laga kami tidak terkalahkan, kami akhirnya kalah. Sejujurnya kami tidak bermain dengan bagus dan kami tidak layak untuk menang, tapi kami juga tidak layak untuk kalah,” ungkap Hodak. 
Kehilangan Dedi Kusnandar jelas terasa, Marc Klok seperti bermain sendirian dalam menjaga kedalaman di lini tengah. 
Situasi tersebut dapat dimanfaatkan trio asing Persik Rohit Chand, Renan, dan Ze Valente mengontrol dan mendominasi lini tengah.
“Masalah paling besarnya di sektor gelandang, selain kami kebobolan dari penalti dan tendangan bebas yang mana salah satunya itu cukup dipertanyakan,” kata Hodak. 
Pelatih 52 tahun itu bukan tanpa usaha melakukan perubahan pasca-tertinggal, Ryan Kurnia, Abdul Aziz, dan Rezaldi Hehanussa coba dimasukkan. 
Namun tim Macan Putih memang tampil stabil di lini pertahanan membendung usaha keras David da Silva, Ciro Alves, dan Stefano Beltrame. 
“Setelah ada perubahan, kami menunjukan permainan yang lebih baik tapi penyelesaian akhirnya belum maksimal, kami bermasalah dengan finishing dan itu jadi perhatian untuk laga berikutnya,” ujar Hodak.














",SPORT
"Hasil Final Livoli 2023: BIN Pasundan Juara, Sejarah Tercipta","KOMPAS.com - Sejarah tercipta. BIN Pasundan menjadi juara Livoli 2023 usai mengalahkan Lavani dalam lima set.
Pertandingan grand final Livoli Divisi Utama 2023 putra antara Lavani vs BIN Pasundan, di Gor Joyoboyo, Kediri, Minggu (10/12/2023) berlangsung ramai. 
BIN Pasundan menjadi juara usai membekuk Lavani 3-2 (25-19, 21-25, 22-25, 25-19, dan 15-12).
Duel perebutan gelar berjalan sengit. Lavani harus bertarung melawan BIN Pasundan dalam lima set.
Sebelum bertarung di partai final, kedua tim sudah berjumpa empat kali di Livoli 2023. Lavani tampak superior dengan raihan tiga kemenangan, berbanding satu milik BIN Pasundan.
Akan tetapi, final menyuguhkan atmosfer yang berbeda. BIN Pasundan menyentak Lavani dengan merebut set pertama.
Anak asuh Ryan Masajade memenangi set pertama dengan skor 25-19. Lavani pun memberikan reaksi terbaik.
Lavani kemudian memenangi dua set berikutnya, masing-masing dengan skor 25-21 dan 25-22.
Namun, perlawanan BIN Pasundan belum berakhir. Mereka memaksa laga terus berlanjut, usai menang 25-19 pada set empat.
Set penentuan, yakni set kelima pun berlangsung menegangkan. Lavani sempat di atas angin usai memimpin 8-5 pada masa interval.
Akan tetapi, situasi kemudian berbalik. Poin dari Farhan Halim mengantar BIN Pasundan menyamakan kedudukan 9-9.
Setelah itu, pertandingan semakin seru usai challenge yang diminta BIN Pasundan sukses.
Tayangan ulang menunjukkan blok pemain-pemain Lavani menyentuh net, sehingga poin tercipta buat BIN Pasundan. Skor 10-10.
Drama belum berakhir. Challenge BIN Pasundan kembali berhasil. Pemain Lavani terlihat menyentuh net. BIN Pasundan pun unggul 13-11.
Cross spike dari Doni Haryono, yang merupakan eks pemain Lavani, lalu membawa BIN Pasundan mencapai match point. Skor saat itu 14-12.
Pengembalian tak sempurna pemain Lavani yang terhalang net pada akhirnya memastikan kemenangan untuk BIN Pasundan.
Sejarah tercipta, untuk kali pertama BIN Pasundan meraih gelar juara Livoli Divisi Utama.
 














",SPORT
